Date,Num1,Num2,Num3,Num4,Num5,Num6,Refund
2017-05-23,1,23,28,41,48,49,5.0
2017-05-24,3,11,12,14,29,33,5.0
2017-05-25,1,13,15,25,36,45,3.0
2017-05-26,2,6,13,29,31,36,0.0
2017-05-27,2,4,20,24,29,45,2.0
2017-05-29,5,6,11,12,40,48,6.0
2017-05-30,6,10,12,22,45,47,5.0
2017-05-31,19,23,24,26,27,34,6.0
2017-06-01,13,28,30,34,37,42,8.0
2017-06-02,8,19,23,31,39,43,3.0
2017-06-03,3,26,32,43,44,48,1.0
2017-06-05,6,8,18,33,45,49,3.0
2017-06-06,4,11,16,33,36,47,5.0
2017-06-07,2,5,13,16,31,35,0.0
2017-06-08,1,8,12,15,21,37,4.0
2017-06-09,9,28,37,39,41,45,3.0
2017-06-10,6,13,24,29,41,49,1.0
2017-06-12,4,5,24,41,42,45,5.0
2017-06-13,5,8,10,41,46,48,1.0
2017-06-14,2,3,12,37,43,47,5.0
2017-06-15,13,14,23,26,40,46,7.0
2017-06-16,16,21,31,33,39,42,1.0
2017-06-17,11,16,27,28,32,41,1.0
2017-06-19,2,11,19,29,35,49,7.0
2017-06-20,2,16,21,23,25,26,2.0
2017-06-21,6,11,18,34,40,41,7.0
2017-06-22,1,2,23,25,37,49,9.0
2017-06-23,2,3,12,15,29,30,3.0
2017-06-24,16,30,31,37,38,41,8.0
2017-06-26,5,15,20,32,37,38,4.0
2017-06-27,2,3,30,35,36,40,5.0
2017-06-28,2,3,31,41,46,49,1.0
2017-06-29,3,4,5,12,20,29,8.0
2017-06-30,11,20,25,36,40,42,6.0
2017-07-01,10,14,17,27,31,48,9.0
2017-07-03,15,20,25,43,46,48,7.0
2017-07-04,3,5,7,18,35,44,0.0
2017-07-05,4,10,15,17,26,28,1.0
2017-07-06,1,10,33,37,40,47,1.0
2017-07-07,15,19,22,35,44,46,5.0
2017-07-08,31,39,43,45,48,49,9.0
2017-07-10,7,19,21,23,26,47,4.0
2017-07-11,4,12,14,15,23,46,7.0
2017-07-12,1,7,14,19,35,39,8.0
2017-07-13,9,20,27,30,36,47,6.0
2017-07-14,2,8,15,32,43,48,9.0
2017-07-15,1,19,30,31,37,42,9.0
2017-07-17,13,23,25,34,36,49,3.0
2017-07-18,2,6,10,21,28,47,1.0
2017-07-19,2,4,10,14,26,37,0.0
2017-07-20,13,27,29,36,47,48,4.0
2017-07-21,2,18,29,35,37,44,5.0
2017-07-22,11,12,15,29,44,46,6.0
2017-07-24,7,12,15,28,39,48,9.0
2017-07-25,7,12,18,28,39,45,4.0
2017-07-26,6,13,15,17,28,33,6.0
2017-07-27,2,12,18,20,26,28,1.0
2017-07-28,1,14,19,22,31,43,4.0
2017-07-29,16,19,22,42,46,48,1.0
2017-07-31,1,6,12,13,22,36,1.0
2017-08-01,9,11,12,14,19,26,4.0
2017-08-02,9,17,21,22,32,34,8.0
2017-08-03,4,9,20,21,26,40,1.0
2017-08-04,11,16,22,34,43,49,7.0
2017-08-05,5,8,16,29,30,41,7.0
2017-08-07,8,13,22,34,35,45,3.0
2017-08-08,5,12,16,19,36,48,1.0
2017-08-09,4,20,25,30,47,48,5.0
2017-08-10,1,26,36,38,42,44,6.0
2017-08-11,5,7,30,43,45,48,1.0
2017-08-12,3,4,7,18,24,34,9.0
2017-08-14,18,19,27,30,33,39,4.0
2017-08-15,7,13,23,30,37,49,3.0
2017-08-16,9,24,31,33,38,46,1.0
2017-08-17,9,15,19,28,39,47,0.0
2017-08-18,4,16,19,22,25,32,4.0
2017-08-19,6,11,12,13,24,47,3.0
2017-08-21,5,25,27,30,31,40,7.0
2017-08-22,16,18,30,33,39,47,6.0
2017-08-23,1,7,9,16,23,45,2.0
2017-08-24,5,15,18,31,36,43,2.0
2017-08-25,3,7,18,22,28,32,4.0
2017-08-26,4,5,11,12,22,40,6.0
2017-08-28,8,15,27,33,42,46,7.0
2017-08-29,4,8,19,21,32,43,6.0
2017-08-30,6,11,15,22,34,36,1.0
2017-08-31,3,22,23,27,41,42,8.0
2017-09-01,23,33,34,36,38,39,6.0
2017-09-02,2,4,6,18,35,48,8.0
2017-09-04,3,24,32,35,43,48,5.0
2017-09-05,15,16,18,29,45,48,9.0
2017-09-06,6,9,10,22,37,43,0.0
2017-09-07,2,14,20,26,36,37,0.0
2017-09-08,1,12,27,32,37,40,0.0
2017-09-09,23,25,34,35,37,42,4.0
2017-09-11,15,20,28,32,46,49,3.0
2017-09-12,3,19,27,39,40,43,5.0
2017-09-13,3,17,20,25,30,48,1.0
2017-09-14,1,9,28,30,41,44,2.0
2017-09-15,13,24,41,42,48,49,1.0
2017-09-16,4,19,21,23,29,42,3.0
2017-09-18,1,7,11,20,37,42,3.0
2017-09-19,1,8,9,22,23,31,2.0
2017-09-20,6,23,25,31,33,40,7.0
2017-09-21,5,6,13,30,33,43,4.0
2017-09-22,1,12,19,28,37,48,7.0
2017-09-23,17,26,37,44,45,49,1.0
2017-09-25,1,24,25,32,34,41,1.0
2017-09-26,13,15,18,29,30,44,5.0
2017-09-27,12,19,25,40,43,47,0.0
2017-09-28,1,4,16,28,32,42,2.0
2017-09-29,1,14,21,27,44,45,5.0
2017-09-30,1,4,6,25,30,45,1.0
2017-10-02,2,11,22,31,34,44,0.0
2017-10-03,11,28,30,36,39,45,8.0
2017-10-04,2,7,17,20,22,46,5.0
2017-10-05,19,23,39,46,48,49,2.0
2017-10-06,4,18,26,30,39,47,4.0
2017-10-07,2,3,15,27,36,48,5.0
2017-10-09,4,11,35,44,45,48,8.0
2017-10-10,10,27,31,32,38,49,9.0
2017-10-11,5,19,21,30,36,47,1.0
2017-10-12,1,21,39,40,41,45,8.0
2017-10-13,1,2,5,8,22,37,2.0
2017-10-14,2,24,30,33,34,38,8.0
2017-10-16,1,5,11,12,23,36,7.0
2017-10-17,1,2,21,36,39,46,5.0
2017-10-18,3,13,19,32,34,43,1.0
2017-10-19,3,6,14,27,31,32,6.0
2017-10-20,11,13,20,29,36,37,8.0
2017-10-21,17,21,34,35,45,48,4.0
2017-10-23,18,21,40,42,46,48,2.0
2017-10-24,1,15,19,25,33,38,0.0
2017-10-25,4,10,28,36,45,48,3.0
2017-10-26,4,30,33,36,39,44,7.0
2017-10-27,7,11,19,21,33,35,3.0
2017-10-28,5,9,19,26,29,34,0.0
2017-10-30,1,2,15,34,43,49,5.0
2017-10-31,7,12,13,14,24,47,7.0
2017-11-01,3,26,35,36,44,48,8.0
2017-11-02,1,8,13,19,21,40,4.0
2017-11-03,2,6,10,27,44,47,0.0
2017-11-04,3,6,23,28,40,42,3.0
2017-11-06,5,19,42,43,46,49,6.0
2017-11-07,7,8,13,29,35,36,5.0
2017-11-08,12,18,21,29,39,48,3.0
2017-11-09,1,9,10,19,23,28,8.0
2017-11-10,6,24,32,46,47,48,6.0
2017-11-11,11,13,15,24,36,43,6.0
2017-11-13,2,19,40,45,47,48,0.0
2017-11-14,8,9,14,36,37,39,0.0
2017-11-15,2,10,37,39,45,46,9.0
2017-11-16,7,15,17,30,32,42,4.0
2017-11-17,9,10,33,40,41,42,3.0
2017-11-18,16,20,36,37,38,39,3.0
2017-11-20,10,19,29,34,40,42,6.0
2017-11-21,7,32,34,35,41,49,1.0
2017-11-22,4,13,16,22,32,36,6.0
2017-11-23,7,14,18,21,23,49,9.0
2017-11-24,4,6,23,31,44,45,4.0
2017-11-25,5,8,25,29,34,40,7.0
2017-11-27,4,6,7,12,16,23,1.0
2017-11-28,1,4,23,25,28,48,7.0
2017-11-29,3,7,9,14,29,40,2.0
2017-11-30,4,6,15,21,33,47,2.0
2017-12-01,9,17,19,23,37,44,2.0
2017-12-02,3,16,19,27,31,37,2.0
2017-12-04,5,30,36,38,41,45,5.0
2017-12-05,2,9,10,23,33,42,7.0
2017-12-06,21,27,29,39,44,45,2.0
2017-12-07,12,16,19,23,32,49,8.0
2017-12-08,5,9,10,14,41,42,8.0
2017-12-09,2,21,26,32,44,46,8.0
2017-12-11,3,22,27,32,33,45,5.0
2017-12-12,2,3,9,16,48,49,8.0
2017-12-13,11,12,33,36,37,44,8.0
2017-12-14,15,20,23,24,34,46,0.0
2017-12-15,8,10,15,27,41,43,7.0
2017-12-16,13,27,34,35,42,48,1.0
2017-12-18,20,32,33,45,47,49,3.0
2017-12-19,2,19,23,33,35,45,5.0
2017-12-20,24,28,36,38,41,42,6.0
2017-12-21,10,22,23,25,36,37,4.0
2017-12-22,3,14,16,17,31,46,9.0
2017-12-23,23,28,30,38,45,48,1.0
2017-12-25,3,18,20,35,38,46,0.0
2017-12-26,17,23,27,45,48,49,2.0
2017-12-27,2,8,14,21,24,36,3.0
2017-12-28,13,18,21,24,33,41,0.0
2017-12-29,11,17,18,34,35,37,0.0
2017-12-30,4,9,26,28,37,43,0.0
2018-01-01,1,12,17,21,25,27,8.0
2018-01-02,2,16,17,31,35,48,9.0
2018-01-03,7,10,13,25,30,31,8.0
2018-01-04,9,23,26,32,35,40,9.0
2018-01-05,9,17,19,25,38,42,7.0
2018-01-06,1,5,11,16,27,31,2.0
2018-01-08,2,14,16,25,46,49,0.0
2018-01-09,7,23,24,29,34,47,6.0
2018-01-10,1,12,15,21,31,45,4.0
2018-01-11,8,10,13,16,24,38,7.0
2018-01-12,12,19,21,24,25,31,0.0
2018-01-13,20,21,22,24,34,44,5.0
2018-01-15,9,18,24,28,35,41,0.0
2018-01-16,2,10,19,30,32,34,8.0
2018-01-17,11,15,18,34,39,41,0.0
2018-01-18,10,15,20,25,39,41,1.0
2018-01-19,13,18,30,31,37,40,8.0
2018-01-20,2,19,28,35,37,43,8.0
2018-01-22,3,12,14,15,21,28,7.0
2018-01-23,2,14,20,40,47,49,2.0
2018-01-24,6,20,31,40,44,46,3.0
2018-01-25,1,3,10,23,46,47,9.0
2018-01-26,3,7,22,35,41,44,6.0
2018-01-27,2,13,27,34,41,46,4.0
2018-01-29,1,14,31,36,38,40,8.0
2018-01-30,4,11,13,28,45,47,3.0
2018-01-31,4,9,14,27,34,36,7.0
2018-02-01,10,15,16,22,27,29,6.0
2018-02-02,3,16,26,27,44,46,0.0
2018-02-03,8,17,34,45,48,49,9.0
2018-02-05,15,18,29,36,37,46,5.0
2018-02-06,1,2,10,19,22,32,7.0
2018-02-07,9,17,20,40,43,46,9.0
2018-02-08,12,27,35,38,47,48,9.0
2018-02-09,10,11,12,31,33,34,3.0
2018-02-10,2,22,40,42,45,48,3.0
2018-02-12,8,10,16,18,20,41,9.0
2018-02-13,9,18,23,34,39,49,4.0
2018-02-14,1,10,25,27,32,39,5.0
2018-02-15,3,12,18,26,28,37,9.0
2018-02-16,9,21,22,30,34,43,4.0
2018-02-17,1,8,15,37,42,44,2.0
2018-02-19,7,12,22,25,32,41,2.0
2018-02-20,13,23,25,34,37,48,4.0
2018-02-21,4,9,25,32,42,46,1.0
2018-02-22,2,14,18,23,42,47,7.0
2018-02-23,13,18,21,24,28,37,1.0
2018-02-24,1,18,33,38,48,49,0.0
2018-02-26,5,6,14,27,46,47,7.0
2018-02-27,15,27,37,39,43,49,2.0
2018-02-28,3,4,30,39,45,47,4.0
2018-03-01,19,33,35,36,38,39,1.0
2018-03-02,21,28,30,37,43,45,8.0
2018-03-03,1,5,6,16,24,29,2.0
2018-03-05,1,15,23,24,36,49,0.0
2018-03-06,11,23,25,32,46,49,1.0
2018-03-07,1,3,10,23,30,48,3.0
2018-03-08,6,16,23,29,46,47,7.0
2018-03-09,5,23,25,33,37,49,0.0
2018-03-10,10,14,26,43,46,48,3.0
2018-03-12,2,23,24,31,33,39,4.0
2018-03-13,27,31,33,37,44,46,0.0
2018-03-14,11,14,33,35,38,48,3.0
2018-03-15,6,9,16,19,37,39,6.0
2018-03-16,5,11,15,18,20,21,2.0
2018-03-17,4,9,23,31,37,45,8.0
2018-03-19,4,7,20,24,26,45,2.0
2018-03-20,2,6,18,19,25,30,2.0
2018-03-21,4,6,23,33,40,41,1.0
2018-03-22,19,26,34,35,43,45,8.0
2018-03-23,8,19,24,26,33,37,7.0
2018-03-24,23,27,29,39,43,48,3.0
2018-03-26,1,13,20,26,41,48,4.0
2018-03-27,18,22,28,33,35,38,7.0
2018-03-28,2,9,14,21,27,48,7.0
2018-03-29,9,16,25,36,37,38,8.0
2018-03-30,1,5,7,14,23,32,0.0
2018-03-31,15,22,28,29,40,48,5.0
2018-04-02,1,8,25,28,31,33,7.0
2018-04-03,9,23,31,37,45,47,3.0
2018-04-04,3,4,6,22,29,35,1.0
2018-04-05,5,8,15,19,33,47,4.0
2018-04-06,1,2,7,14,28,36,3.0
2018-04-07,9,28,40,42,43,47,2.0
2018-04-09,2,21,22,29,40,44,0.0
2018-04-10,8,11,17,23,37,44,4.0
2018-04-11,1,13,14,37,39,40,0.0
2018-04-12,6,15,16,32,41,47,3.0
2018-04-13,28,32,34,37,43,49,8.0
2018-04-14,11,24,28,31,32,44,7.0
2018-04-16,9,12,17,19,23,42,1.0
2018-04-17,4,5,26,28,31,44,4.0
2018-04-18,5,11,29,33,34,37,5.0
2018-04-19,3,5,6,11,35,46,7.0
2018-04-20,7,15,18,19,22,37,0.0
2018-04-21,16,20,27,41,44,45,9.0
2018-04-23,4,11,20,24,37,38,5.0
2018-04-24,1,3,14,16,39,49,1.0
2018-04-25,3,6,7,10,24,47,2.0
2018-04-26,6,16,27,28,31,34,5.0
2018-04-27,4,25,29,30,36,42,5.0
2018-04-28,10,21,24,26,27,36,5.0
2018-04-30,5,10,12,17,25,33,6.0
2018-05-01,6,16,21,24,33,47,9.0
2018-05-02,8,12,15,17,26,45,3.0
2018-05-03,4,19,31,35,38,48,2.0
2018-05-04,1,10,27,28,31,47,0.0
2018-05-05,6,11,27,37,38,45,9.0
2018-05-07,2,20,22,29,30,45,5.0
2018-05-08,1,4,7,8,17,46,4.0
2018-05-09,3,6,21,22,24,48,4.0
2018-05-10,14,19,36,37,38,40,8.0
2018-05-11,1,19,25,29,33,36,8.0
2018-05-12,9,11,14,31,40,49,3.0
2018-05-14,9,10,13,17,37,47,5.0
2018-05-15,7,10,15,17,31,49,6.0
2018-05-16,5,13,31,38,45,48,9.0
2018-05-17,1,7,19,29,31,39,5.0
2018-05-18,15,22,28,34,38,49,9.0
2018-05-19,2,25,32,36,47,49,8.0
2018-05-21,3,13,14,29,46,47,1.0
2018-05-22,8,16,22,30,31,36,1.0
2018-05-23,13,15,25,30,33,35,2.0
2018-05-24,2,16,22,24,28,35,2.0
2018-05-25,1,28,29,31,39,40,0.0
2018-05-26,16,20,28,39,43,49,1.0
2018-05-28,6,7,12,19,41,44,0.0
2018-05-29,8,14,22,33,36,42,3.0
2018-05-30,17,23,24,28,32,33,6.0
2018-05-31,1,27,32,40,46,47,2.0
2018-06-01,1,5,11,19,33,36,1.0
2018-06-02,6,22,28,35,46,48,6.0
2018-06-04,3,5,17,26,38,40,7.0
2018-06-05,20,22,37,38,40,45,2.0
2018-06-06,2,4,20,24,26,35,1.0
2018-06-07,2,6,12,19,27,30,8.0
2018-06-08,11,12,14,43,45,46,2.0
2018-06-09,17,21,35,36,38,46,6.0
2018-06-11,22,28,31,33,36,37,4.0
2018-06-12,6,26,34,35,38,45,0.0
2018-06-13,2,8,9,19,32,42,2.0
2018-06-14,1,2,16,30,33,47,8.0
2018-06-15,2,5,7,24,27,46,6.0
2018-06-16,4,30,33,34,38,40,9.0
2018-06-18,13,21,23,24,25,41,5.0
2018-06-19,8,12,20,21,29,32,5.0
2018-06-20,3,16,28,38,43,47,4.0
2018-06-21,2,5,8,19,22,36,4.0
2018-06-22,12,15,19,38,43,46,4.0
2018-06-23,10,14,27,29,34,39,8.0
2018-06-25,12,13,14,33,44,46,9.0
2018-06-26,15,19,20,25,27,38,0.0
2018-06-27,19,24,25,39,40,41,8.0
2018-06-28,2,18,20,25,29,48,0.0
2018-06-29,10,12,13,20,30,47,3.0
2018-06-30,12,18,27,29,30,36,2.0
2018-07-02,20,29,32,40,41,43,6.0
2018-07-03,10,18,19,29,31,48,5.0
2018-07-04,5,12,20,41,44,45,9.0
2018-07-05,23,25,39,43,45,48,1.0
2018-07-06,5,8,10,32,35,36,0.0
2018-07-07,3,4,21,24,40,47,2.0
2018-07-09,7,31,33,34,43,45,5.0
2018-07-10,15,16,19,33,46,49,4.0
2018-07-11,5,15,20,23,36,46,1.0
2018-07-12,7,12,21,38,41,49,7.0
2018-07-13,4,10,29,34,39,43,9.0
2018-07-14,18,24,30,37,38,40,2.0
2018-07-16,4,20,31,33,39,46,4.0
2018-07-17,5,15,21,34,38,43,1.0
2018-07-18,2,5,7,12,28,41,5.0
2018-07-19,5,10,13,30,39,46,3.0
2018-07-20,12,20,21,25,35,44,4.0
2018-07-21,18,20,23,36,40,47,2.0
2018-07-23,5,23,25,27,31,47,0.0
2018-07-24,18,22,25,27,38,44,1.0
2018-07-25,18,25,35,39,46,47,1.0
2018-07-26,12,25,36,37,39,46,6.0
2018-07-27,14,15,30,39,44,45,4.0
2018-07-28,7,8,18,40,43,49,5.0
2018-07-30,1,3,16,19,33,43,1.0
2018-07-31,1,2,8,20,22,48,5.0
2018-08-01,2,21,26,30,33,36,1.0
2018-08-02,2,5,8,10,17,33,2.0
2018-08-03,3,5,10,12,38,42,2.0
2018-08-04,8,10,17,34,38,44,5.0
2018-08-06,3,6,7,11,25,26,7.0
2018-08-07,19,20,22,28,42,43,7.0
2018-08-08,3,12,15,20,23,45,0.0
2018-08-09,1,18,19,21,24,29,6.0
2018-08-10,10,23,29,38,41,49,8.0
2018-08-11,4,5,10,13,32,43,6.0
2018-08-13,10,21,22,36,39,47,2.0
2018-08-14,5,6,10,15,24,36,8.0
2018-08-15,4,5,24,34,43,45,8.0
2018-08-16,3,23,27,28,29,32,7.0
2018-08-17,8,9,14,21,28,46,0.0
2018-08-18,1,4,30,33,34,49,9.0
2018-08-20,11,14,19,29,30,31,8.0
2018-08-21,4,6,7,25,28,45,9.0
2018-08-22,2,9,10,33,38,40,4.0
2018-08-23,10,16,32,39,42,46,2.0
2018-08-24,4,12,13,15,37,45,2.0
2018-08-25,18,19,20,38,44,47,9.0
2018-08-27,4,7,23,36,38,47,8.0
2018-08-28,16,18,24,27,30,33,3.0
2018-08-29,3,6,15,21,44,45,4.0
2018-08-30,3,4,5,25,34,36,8.0
2018-08-31,2,11,19,25,41,44,7.0
2018-09-01,7,13,28,30,37,39,2.0
2018-09-03,5,13,32,33,36,46,7.0
2018-09-04,13,20,21,29,34,35,4.0
2018-09-05,10,13,16,37,46,47,1.0
2018-09-06,7,10,17,30,36,46,4.0
2018-09-07,11,14,25,30,41,49,5.0
2018-09-08,4,24,40,43,47,49,9.0
2018-09-10,6,8,25,30,41,45,7.0
2018-09-11,8,27,30,36,39,45,9.0
2018-09-12,3,9,11,20,44,46,0.0
2018-09-13,11,12,17,25,35,47,3.0
2018-09-14,8,10,11,33,44,47,8.0
2018-09-15,2,5,17,20,22,43,3.0
2018-09-17,3,22,25,35,41,48,3.0
2018-09-18,9,11,21,27,28,29,7.0
2018-09-19,26,27,29,30,31,39,9.0
2018-09-20,3,8,29,31,46,49,9.0
2018-09-21,10,12,15,35,47,49,3.0
2018-09-22,10,21,30,33,38,40,4.0
2018-09-24,2,4,11,17,40,45,8.0
2018-09-25,14,21,22,27,38,47,2.0
2018-09-26,24,25,30,35,36,44,3.0
2018-09-27,4,11,20,30,41,44,9.0
2018-09-28,1,5,9,19,44,48,0.0
2018-09-29,2,19,30,32,35,49,3.0
2018-10-01,1,7,9,22,27,44,2.0
2018-10-02,5,15,18,28,34,46,9.0
2018-10-03,11,15,16,32,40,41,9.0
2018-10-04,1,15,16,18,31,39,6.0
2018-10-05,2,5,19,21,22,35,3.0
2018-10-06,2,8,12,22,39,48,4.0
2018-10-08,8,16,22,29,32,35,7.0
2018-10-09,9,18,30,34,45,49,0.0
2018-10-10,2,11,21,31,36,48,4.0
2018-10-11,2,4,15,29,30,49,2.0
2018-10-12,1,14,32,38,41,46,9.0
2018-10-13,3,23,24,43,45,46,6.0
2018-10-15,1,2,20,26,28,48,5.0
2018-10-16,4,5,26,28,34,43,3.0
2018-10-17,9,17,18,19,27,39,4.0
2018-10-18,21,28,30,33,46,47,3.0
2018-10-19,7,14,19,36,38,44,2.0
2018-10-20,8,9,23,27,34,46,3.0
2018-10-22,4,10,19,22,31,48,9.0
2018-10-23,3,17,20,21,36,44,0.0
2018-10-24,9,22,23,27,30,44,6.0
2018-10-25,2,8,15,25,27,49,3.0
2018-10-26,10,19,23,30,37,38,7.0
2018-10-27,12,13,17,32,35,47,3.0
2018-10-29,2,5,9,18,33,40,3.0
2018-10-30,4,11,29,41,46,47,1.0
2018-10-31,4,8,14,15,31,38,0.0
2018-11-01,4,16,24,35,42,44,2.0
2018-11-02,8,15,22,31,36,40,4.0
2018-11-03,18,33,39,41,45,49,7.0
2018-11-05,5,17,22,26,37,44,5.0
2018-11-06,6,9,16,31,35,46,7.0
2018-11-07,7,11,14,28,46,47,8.0
2018-11-08,1,3,20,28,35,45,7.0
2018-11-09,2,10,22,38,41,46,8.0
2018-11-10,3,9,10,42,48,49,8.0
2018-11-12,5,13,18,27,36,46,8.0
2018-11-13,5,14,15,17,22,36,5.0
2018-11-14,1,8,12,24,28,39,1.0
2018-11-15,6,11,14,29,35,45,1.0
2018-11-16,1,16,26,29,38,41,1.0
2018-11-17,15,17,22,26,36,39,7.0
2018-11-19,19,28,32,43,47,49,1.0
2018-11-20,1,15,22,25,35,45,0.0
2018-11-21,2,16,18,29,35,48,9.0
2018-11-22,9,12,16,37,44,46,7.0
2018-11-23,8,11,25,26,33,44,6.0
2018-11-24,1,11,30,32,39,41,0.0
2018-11-26,18,37,39,40,48,49,9.0
2018-11-27,2,3,19,23,36,47,5.0
2018-11-28,3,16,35,36,40,49,5.0
2018-11-29,10,14,15,27,33,49,0.0
2018-11-30,1,11,13,29,33,34,9.0
2018-12-01,9,16,18,33,38,48,0.0
2018-12-03,5,17,19,22,25,46,7.0
2018-12-04,2,7,9,16,17,48,8.0
2018-12-05,6,14,28,29,36,37,4.0
2018-12-06,6,17,21,27,37,47,4.0
2018-12-07,7,19,29,34,39,41,1.0
2018-12-08,1,24,25,30,33,38,2.0
2018-12-10,8,9,10,12,30,31,0.0
2018-12-11,7,18,20,21,33,37,9.0
2018-12-12,14,29,40,41,42,47,3.0
2018-12-13,5,9,11,14,22,29,7.0
2018-12-14,1,17,25,27,43,45,4.0
2018-12-15,1,5,17,23,33,39,7.0
2018-12-17,1,2,8,25,28,35,5.0
2018-12-18,1,27,32,34,37,42,2.0
2018-12-19,8,20,28,37,40,45,9.0
2018-12-20,2,12,18,30,46,47,8.0
2018-12-21,2,12,17,33,34,38,0.0
2018-12-22,1,17,23,27,35,36,2.0
2018-12-24,7,18,19,28,37,44,6.0
2018-12-25,1,3,13,35,45,46,1.0
2018-12-26,5,18,21,23,27,43,5.0
2018-12-27,14,19,25,37,39,48,1.0
2018-12-28,17,29,30,31,37,49,4.0
2018-12-29,4,5,12,13,21,40,0.0
2018-12-31,1,4,28,31,42,49,8.0
2019-01-01,9,16,27,32,43,44,5.0
2019-01-02,5,7,10,34,46,49,3.0
2019-01-03,5,12,34,35,39,47,7.0
2019-01-04,6,8,23,28,43,48,6.0
2019-01-05,7,10,16,20,28,42,7.0
2019-01-07,6,8,38,41,42,43,7.0
2019-01-08,5,19,30,31,39,41,8.0
2019-01-09,13,14,19,34,46,49,6.0
2019-01-10,6,11,18,27,44,45,1.0
2019-01-11,2,19,28,29,44,46,0.0
2019-01-12,4,16,26,35,39,45,7.0
2019-01-14,9,12,17,18,44,48,7.0
2019-01-15,13,27,33,41,43,48,0.0
2019-01-16,12,33,40,45,46,47,2.0
2019-01-17,1,14,20,34,35,49,8.0
2019-01-18,11,13,20,30,42,46,9.0
2019-01-19,10,20,24,27,29,41,1.0
2019-01-21,1,8,10,15,41,49,6.0
2019-01-22,18,23,35,44,45,47,8.0
2019-01-23,22,25,27,30,48,49,8.0
2019-01-24,17,29,35,42,44,49,7.0
2019-01-25,2,5,32,33,46,47,1.0
2019-01-26,22,24,30,33,37,40,8.0
2019-01-28,1,2,7,17,19,46,7.0
2019-01-29,5,18,22,39,41,45,1.0
2019-01-30,2,3,4,7,20,48,9.0
2019-01-31,17,19,24,36,41,46,3.0
2019-02-01,5,9,18,34,37,48,0.0
2019-02-02,10,12,18,20,24,45,1.0
2019-02-04,10,12,19,34,36,41,2.0
2019-02-05,1,19,26,38,40,44,7.0
2019-02-06,9,30,37,41,43,44,4.0
2019-02-07,1,11,15,17,38,39,4.0
2019-02-08,2,8,13,32,44,48,2.0
2019-02-09,2,14,17,22,41,49,3.0
2019-02-11,2,9,14,31,40,46,1.0
2019-02-12,9,13,28,30,31,49,3.0
2019-02-13,28,38,39,40,48,49,1.0
2019-02-14,9,12,16,23,36,47,2.0
2019-02-15,4,12,16,28,40,41,1.0
2019-02-16,6,13,38,40,42,47,0.0
2019-02-18,14,17,26,30,36,45,4.0
2019-02-19,3,9,23,25,33,35,7.0
2019-02-20,8,24,32,36,44,48,5.0
2019-02-21,4,9,17,33,37,40,4.0
2019-02-22,2,14,17,18,32,44,3.0
2019-02-23,3,14,37,38,45,47,5.0
2019-02-25,4,6,15,26,42,49,7.0
2019-02-26,2,6,20,24,32,41,2.0
2019-02-27,9,19,23,33,44,45,5.0
2019-02-28,4,21,26,27,35,47,2.0
2019-03-01,3,6,15,40,41,44,8.0
2019-03-02,12,16,17,29,35,41,4.0
2019-03-04,3,4,6,27,35,48,5.0
2019-03-05,17,18,25,33,42,46,9.0
2019-03-06,8,10,11,15,46,48,0.0
2019-03-07,5,8,12,36,37,39,0.0
2019-03-08,5,9,28,32,35,38,9.0
2019-03-09,3,4,15,35,40,41,1.0
2019-03-11,11,12,16,25,28,42,3.0
2019-03-12,3,8,24,28,44,45,9.0
2019-03-13,2,15,16,27,46,49,5.0
2019-03-14,16,21,27,28,29,47,3.0
2019-03-15,9,19,29,34,35,37,0.0
2019-03-16,4,5,9,14,32,49,7.0
2019-03-18,9,18,19,20,22,40,3.0
2019-03-19,5,12,17,34,44,48,5.0
2019-03-20,4,19,23,37,44,48,3.0
2019-03-21,3,10,25,35,36,47,5.0
2019-03-22,5,23,35,37,40,44,6.0
2019-03-23,1,4,5,27,30,43,9.0
2019-03-25,7,13,16,20,28,31,3.0
2019-03-26,11,14,16,26,36,45,0.0
2019-03-27,2,13,18,21,36,40,6.0
2019-03-28,5,6,14,18,46,47,1.0
2019-03-29,4,15,19,31,48,49,6.0
2019-03-30,6,13,17,33,47,48,0.0
2019-04-01,2,11,14,19,27,47,9.0
2019-04-02,1,24,33,39,40,49,6.0
2019-04-03,1,22,24,26,27,48,4.0
2019-04-04,8,10,20,24,28,42,0.0
2019-04-05,7,10,18,20,33,35,9.0
2019-04-06,4,20,21,26,30,35,9.0
2019-04-08,3,21,23,31,33,39,9.0
2019-04-09,24,30,33,34,37,40,9.0
2019-04-10,1,9,14,21,35,48,3.0
2019-04-11,7,10,20,28,35,48,2.0
2019-04-12,9,21,22,42,44,47,0.0
2019-04-13,2,9,16,20,24,44,3.0
2019-04-15,4,9,13,15,22,24,7.0
2019-04-16,10,32,36,38,45,46,4.0
2019-04-17,2,10,14,15,43,47,2.0
2019-04-18,13,14,31,33,48,49,3.0
2019-04-19,6,9,24,37,43,47,5.0
2019-04-20,3,5,17,18,27,44,4.0
2019-04-22,2,5,10,13,16,29,9.0
2019-04-23,5,9,12,14,34,41,2.0
2019-04-24,9,15,17,25,28,41,0.0
2019-04-25,7,14,16,20,26,47,4.0
2019-04-26,1,3,22,28,33,42,7.0
2019-04-27,3,12,15,32,43,48,5.0
2019-04-29,2,5,6,9,21,46,5.0
2019-04-30,4,8,17,25,33,37,3.0
